state,lga,year,total_events,violent_events,boko_haram_events,total_fatalities,violent_fatalities,boko_haram_fatalities,battles,explosions,violence_civilians,latitude,longitude,any_conflict,any_violent_conflict,any_boko_haram,conflict_intensity,high_conflict,cum_violent_events,cum_fatalities,cum_boko_haram_events,first_violent_year,years_since_first_conflict,ever_exposed
Borno,Marte,2013,4,4,4,53,53,53,2,1,1,12.15,13.9167,1,1,1,High,1,5,56,5,2012.0,1.0,1
Borno,Marte,2014,7,7,7,79,79,79,2,0,5,12.5415,13.7766,1,1,1,High,1,12,135,12,2012.0,2.0,1
Borno,Marte,2015,9,8,9,23,23,23,7,1,0,12.3611,13.8246,1,1,1,High,1,20,158,21,2012.0,3.0,1
Borno,Marte,2016,6,6,6,47,47,47,5,1,0,12.3611,13.8246,1,1,1,High,1,26,205,27,2012.0,4.0,1
Borno,Marte,2017,4,4,4,25,25,25,4,0,0,12.3611,13.8246,1,1,1,High,1,30,230,31,2012.0,5.0,1
Borno,Marte,2018,2,2,2,2,2,2,1,1,0,12.2442,13.8605,1,1,1,Low,0,32,232,33,2012.0,6.0,1
Borno,Marte,2019,2,2,2,15,15,15,1,1,0,12.4238,13.9248,1,1,1,Low,0,34,247,35,2012.0,7.0,1
Borno,Mobbar,2012,3,3,2,10,10,5,2,0,1,13.0977,12.4952,1,1,1,Low,0,3,10,2,2012.0,0.0,1
Borno,Mobbar,2013,4,4,4,12,12,12,3,0,1,13.0977,12.4952,1,1,1,High,1,7,22,6,2012.0,1.0,1
Borno,Mobbar,2014,4,4,4,32,32,32,2,0,2,12.8847,12.5081,1,1,1,High,1,11,54,10,2012.0,2.0,1
Borno,Mobbar,2015,14,14,14,699,699,699,7,3,4,12.8847,12.5081,1,1,1,High,1,25,753,24,2012.0,3.0,1
Borno,Mobbar,2016,6,5,6,75,75,75,5,0,0,12.8847,12.5081,1,1,1,High,1,30,828,30,2012.0,4.0,1
Borno,Mobbar,2017,9,2,9,5,5,5,2,0,0,13.0977,12.4952,1,1,1,Low,0,32,833,39,2012.0,5.0,1
Borno,Mobbar,2018,16,15,16,136,136,136,13,2,0,13.0977,12.4952,1,1,1,High,1,47,969,55,2012.0,6.0,1
Borno,Mobbar,2019,7,5,7,50,50,50,4,1,0,13.0977,12.4952,1,1,1,High,1,52,1019,62,2012.0,7.0,1
Borno,Monguno,2012,1,1,1,2,2,2,1,0,0,12.6786,13.6079,1,1,1,Low,0,1,2,1,2012.0,0.0,1
Borno,Monguno,2013,5,5,5,63,63,63,4,0,1,12.6786,13.6079,1,1,1,High,1,6,65,6,2012.0,1.0,1
Borno,Monguno,2014,1,1,1,9,9,9,0,0,1,12.6786,13.6079,1,1,1,Low,0,7,74,7,2012.0,2.0,1
Borno,Monguno,2015,11,11,10,310,310,282,5,4,2,12.6786,13.6079,1,1,1,High,1,18,384,17,2012.0,3.0,1
Borno,Monguno,2016,7,7,7,48,48,48,5,0,2,12.6786,13.6079,1,1,1,High,1,25,432,24,2012.0,4.0,1
Borno,Monguno,2017,22,22,21,105,105,69,18,3,1,12.6786,13.6079,1,1,1,High,1,47,537,45,2012.0,5.0,1
Borno,Monguno,2018,21,17,20,208,208,208,11,4,2,12.6786,13.6079,1,1,1,High,1,64,745,65,2012.0,6.0,1
Borno,Monguno,2019,5,5,5,87,87,87,2,2,1,12.6363,13.5594,1,1,1,High,1,69,832,70,2012.0,7.0,1
Borno,Ngala,2009,1,1,1,0,0,0,1,0,0,12.373,14.2069,1,1,1,Low,0,1,0,1,2009.0,0.0,1
Borno,Ngala,2012,4,4,4,10,10,10,2,0,2,12.373,14.2069,1,1,1,High,1,5,10,5,2009.0,3.0,1
Borno,Ngala,2013,14,14,9,82,82,58,6,3,5,12.1976,14.0223,1,1,1,High,1,19,92,14,2009.0,4.0,1
Borno,Ngala,2014,12,10,12,401,401,401,0,2,8,12.2822,14.187,1,1,1,High,1,29,493,26,2009.0,5.0,1
Borno,Ngala,2015,11,11,11,251,251,251,4,4,3,12.0833,14.3,1,1,1,High,1,40,744,37,2009.0,6.0,1
Borno,Ngala,2016,7,7,7,82,82,82,6,0,1,12.1976,14.0223,1,1,1,High,1,47,826,44,2009.0,7.0,1
Borno,Ngala,2017,10,8,10,42,42,42,7,0,1,12.373,14.2069,1,1,1,High,1,55,868,54,2009.0,8.0,1
Borno,Ngala,2018,18,17,18,72,72,72,10,2,5,12.373,14.2069,1,1,1,High,1,72,940,72,2009.0,9.0,1
Borno,Ngala,2019,5,5,5,21,21,21,5,0,0,12.2731,14.2355,1,1,1,High,1,77,961,77,2009.0,10.0,1
Borno,Nganzai,2013,6,6,6,94,94,94,2,0,4,12.493,13.2091,1,1,1,High,1,6,94,6,2013.0,0.0,1
Borno,Nganzai,2015,12,12,12,213,213,213,9,0,3,12.6229,13.2745,1,1,1,High,1,18,307,18,2013.0,2.0,1
Borno,Nganzai,2016,4,4,4,5,5,5,3,0,1,12.3371,13.2255,1,1,1,High,1,22,312,22,2013.0,3.0,1
Borno,Nganzai,2017,4,4,4,25,25,25,2,0,2,12.2972,13.1253,1,1,1,High,1,26,337,26,2013.0,4.0,1
Borno,Nganzai,2018,4,4,4,23,23,23,4,0,0,12.493,13.2091,1,1,1,High,1,30,360,30,2013.0,5.0,1
Borno,Nganzai,2019,2,2,2,30,30,30,1,0,1,12.5056,13.1414,1,1,1,Low,0,32,390,32,2013.0,6.0,1
Borno,Shani,2007,1,1,0,0,0,0,1,0,0,10.2167,12.05,1,1,0,Low,0,1,0,0,2007.0,0.0,1
Borno,Shani,2011,2,2,1,8,8,4,1,0,1,10.2167,12.05,1,1,1,Low,0,3,8,1,2007.0,4.0,1
Borno,Shani,2014,2,2,2,20,20,20,1,0,1,10.2167,12.05,1,1,1,Low,0,5,28,3,2007.0,7.0,1
Borno,Shani,2015,2,2,2,15,15,15,0,0,2,10.1387,11.9206,1,1,1,Low,0,7,43,5,2007.0,8.0,1
Cross River,Abi,2010,1,1,0,0,0,0,1,0,0,5.9928999,8.0122004,1,1,0,Low,0,1,0,0,2010.0,0.0,1
Cross River,Abi,2013,4,4,0,24,24,0,2,0,2,5.9250998,8.0862999,1,1,0,High,1,5,24,0,2010.0,3.0,1
Cross River,Abi,2014,1,1,0,0,0,0,1,0,0,5.8828001,8.0214005,1,1,0,Low,0,6,24,0,2010.0,4.0,1
Cross River,Abi,2016,3,3,0,11,11,0,2,1,0,5.9250998,8.0862999,1,1,0,Low,0,9,35,0,2010.0,6.0,1
Cross River,Abi,2017,3,3,0,13,13,0,1,0,2,5.9250998,8.0862999,1,1,0,Low,0,12,48,0,2010.0,7.0,1
Cross River,Abi,2018,4,2,0,11,11,0,1,0,1,5.8344002,8.0080004,1,1,0,Low,0,14,59,0,2010.0,8.0,1
Cross River,Akamkpa,2000,1,1,0,1,1,0,0,0,1,5.3127999,8.3554001,1,1,0,Low,0,1,1,0,2000.0,0.0,1
Cross River,Akamkpa,2009,1,0,0,1,0,0,0,0,0,5.4061999,8.2728004,1,0,0,No Conflict,0,1,2,0,,,1
Cross River,Akamkpa,2016,2,0,0,0,0,0,0,0,0,5.3127999,8.3554001,1,0,0,No Conflict,0,1,2,0,,,1
Cross River,Akamkpa,2017,2,1,0,3,3,0,1,0,0,5.3824,8.2630997,1,1,0,Low,0,2,5,0,2000.0,17.0,1
Cross River,Akpabuyo,2000,2,2,0,35,35,0,0,0,2,4.9331002,8.4215002,1,1,0,Low,0,2,35,0,2000.0,0.0,1
Cross River,Akpabuyo,2004,1,1,0,0,0,0,0,0,1,4.9025002,8.5158005,1,1,0,Low,0,3,35,0,2000.0,4.0,1
Cross River,Akpabuyo,2009,1,1,0,3,3,0,1,0,0,4.7515998,8.4259005,1,1,0,Low,0,4,38,0,2000.0,9.0,1
Cross River,Akpabuyo,2010,1,1,0,3,3,0,1,0,0,4.7515998,8.4259005,1,1,0,Low,0,5,41,0,2000.0,10.0,1
Cross River,Akpabuyo,2011,1,1,0,0,0,0,0,0,1,4.7898002,8.5316,1,1,0,Low,0,6,41,0,2000.0,11.0,1
Cross River,Akpabuyo,2012,1,0,0,0,0,0,0,0,0,4.7898002,8.5316,1,0,0,No Conflict,0,6,41,0,,,1
Cross River,Akpabuyo,2016,2,1,0,7,7,0,1,0,0,4.8785,8.4862003,1,1,0,Low,0,7,48,0,2000.0,16.0,1
Cross River,Akpabuyo,2018,3,2,0,11,11,0,2,0,0,4.7898002,8.5316,1,1,0,Low,0,9,59,0,2000.0,18.0,1
Cross River,Bekwara,2009,1,0,0,0,0,0,0,0,0,6.6784,8.9699001,1,0,0,No Conflict,0,0,0,0,,,0
Cross River,Bekwara,2012,1,1,0,0,0,0,0,1,0,6.6784,8.9699001,1,1,0,Low,0,1,0,0,2012.0,0.0,1
Cross River,Bekwara,2018,1,0,0,3,0,0,0,0,0,6.6939998,8.9674997,1,0,0,No Conflict,0,1,3,0,,,1
Cross River,Biase,2008,1,1,0,0,0,0,1,0,0,5.7463002,7.9415998,1,1,0,Low,0,1,0,0,2008.0,0.0,1
Cross River,Biase,2012,1,0,0,0,0,0,0,0,0,4.8171,8.6021004,1,0,0,No Conflict,0,1,0,0,,,1
Cross River,Biase,2013,2,2,0,0,0,0,1,0,1,4.8171,8.6021004,1,1,0,Low,0,3,0,0,2008.0,5.0,1
Cross River,Biase,2016,1,1,0,7,7,0,1,0,0,4.8171,8.6021004,1,1,0,Low,0,4,7,0,2008.0,8.0,1
Cross River,Biase,2017,3,3,0,14,14,0,2,0,1,5.3477998,8.1032,1,1,0,Low,0,7,21,0,2008.0,9.0,1
Cross River,Biase,2018,3,3,0,8,8,0,2,0,1,5.6964002,7.9745998,1,1,0,Low,0,10,29,0,2008.0,10.0,1
Cross River,Biase,2019,4,3,0,5,5,0,1,0,2,4.8171,8.6021004,1,1,0,Low,0,13,34,0,2008.0,11.0,1
Cross River,Boki,2000,1,1,0,10,10,0,1,0,0,6.2901001,9.1141996,1,1,0,Low,0,1,10,0,2000.0,0.0,1
Cross River,Boki,2010,2,2,0,30,30,0,2,0,0,6.2893,8.9104004,1,1,0,Low,0,3,40,0,2000.0,10.0,1
Cross River,Boki,2012,1,1,0,3,3,0,1,0,0,6.2893,8.9104004,1,1,0,Low,0,4,43,0,2000.0,12.0,1
Cross River,Boki,2014,2,0,0,0,0,0,0,0,0,6.0172,9.0633001,1,0,0,No Conflict,0,4,43,0,,,1
Cross River,Boki,2017,1,1,0,0,0,0,0,0,1,6.0172,9.0633001,1,1,0,Low,0,5,43,0,2000.0,17.0,1
Cross River,Boki,2018,4,3,0,12,11,0,1,0,2,6.2893,8.9104004,1,1,0,Low,0,8,55,0,2000.0,18.0,1
Cross River,Boki,2019,1,1,0,0,0,0,0,0,1,6.5258002,8.8102999,1,1,0,Low,0,9,55,0,2000.0,19.0,1
Cross River,Calabar South,2017,2,1,0,2,2,0,0,0,1,4.9218998,8.3221998,1,1,0,Low,0,1,2,0,2017.0,0.0,1
Cross River,Calabar-Municipal,1997,1,0,0,0,0,0,0,0,0,4.9667001,8.3332996,1,0,0,No Conflict,0,0,0,0,,,0
Cross River,Calabar-Municipal,1998,1,0,0,0,0,0,0,0,0,4.9667001,8.3332996,1,0,0,No Conflict,0,0,0,0,,,0
Cross River,Calabar-Municipal,2000,2,2,0,200,200,0,2,0,0,4.9667001,8.3332996,1,1,0,Low,0,2,200,0,2000.0,0.0,1
Cross River,Calabar-Municipal,2002,3,3,0,7,7,0,2,0,1,4.9667001,8.3332996,1,1,0,Low,0,5,207,0,2000.0,2.0,1
Cross River,Calabar-Municipal,2003,1,1,0,0,0,0,0,0,1,4.9667001,8.3332996,1,1,0,Low,0,6,207,0,2000.0,3.0,1
Cross River,Calabar-Municipal,2004,1,0,0,0,0,0,0,0,0,4.9667001,8.3332996,1,0,0,No Conflict,0,6,207,0,,,1
Cross River,Calabar-Municipal,2005,2,1,0,0,0,0,0,0,1,4.9667001,8.3332996,1,1,0,Low,0,7,207,0,2000.0,5.0,1
Cross River,Calabar-Municipal,2010,4,4,0,1,1,0,0,0,4,4.9667001,8.3332996,1,1,0,High,1,11,208,0,2000.0,10.0,1
Cross River,Calabar-Municipal,2012,6,2,0,9,9,0,2,0,0,4.9667001,8.3332996,1,1,0,Low,0,13,217,0,2000.0,12.0,1
Cross River,Calabar-Municipal,2013,6,2,0,6,6,0,1,0,1,4.9667001,8.3332996,1,1,0,Low,0,15,223,0,2000.0,13.0,1
Cross River,Calabar-Municipal,2014,11,1,0,6,0,0,0,1,0,4.9667001,8.3332996,1,1,0,Low,0,16,229,0,2000.0,14.0,1
Cross River,Calabar-Municipal,2015,18,3,0,3,0,0,2,1,0,4.9667001,8.3332996,1,1,0,Low,0,19,232,0,2000.0,15.0,1
Cross River,Calabar-Municipal,2016,11,4,0,9,8,0,3,0,1,4.9667001,8.3332996,1,1,0,High,1,23,241,0,2000.0,16.0,1
Cross River,Calabar-Municipal,2017,16,2,0,20,10,0,1,0,1,4.9667001,8.3332996,1,1,0,Low,0,25,261,0,2000.0,17.0,1
Cross River,Calabar-Municipal,2018,10,1,0,3,1,0,0,0,1,4.9667001,8.3332996,1,1,0,Low,0,26,264,0,2000.0,18.0,1
Cross River,Calabar-Municipal,2019,4,2,0,4,4,0,1,0,1,4.9667001,8.3332996,1,1,0,Low,0,28,268,0,2000.0,19.0,1
Cross River,Etung,2013,1,1,0,5,5,0,1,0,0,5.8579998,8.7247,1,1,0,Low,0,1,5,0,2013.0,0.0,1
Cross River,Etung,2017,2,1,0,0,0,0,1,0,0,5.8499999,8.6833,1,1,0,Low,0,2,5,0,2013.0,4.0,1
Cross River,Etung,2018,1,1,0,1,1,0,0,0,1,5.9127998,8.7741003,1,1,0,Low,0,3,6,0,2013.0,5.0,1
Cross River,Etung,2019,2,1,0,4,4,0,1,0,0,6.0153999,8.8746004,1,1,0,Low,0,4,10,0,2013.0,6.0,1
Cross River,Ikom,2014,1,0,0,0,0,0,0,0,0,5.961,8.7107,1,0,0,No Conflict,0,0,0,0,,,0
Cross River,Ikom,2016,3,2,0,5,5,0,2,0,0,5.961,8.7107,1,1,0,Low,0,2,5,0,2016.0,0.0,1
Cross River,Ikom,2018,1,0,0,0,0,0,0,0,0,5.9359002,8.6317997,1,0,0,No Conflict,0,2,5,0,,,1
Cross River,Obanliku,2016,1,1,0,0,0,0,1,0,0,6.5475998,9.224,1,1,0,Low,0,1,0,0,2016.0,0.0,1
Cross River,Obubra,2002,1,1,0,0,0,0,0,0,1,6.0229001,8.3788004,1,1,0,Low,0,1,0,0,2002.0,0.0,1
Cross River,Obubra,2003,2,2,0,1,1,0,2,0,0,6.0753002,8.3290005,1,1,0,Low,0,3,1,0,2002.0,1.0,1
Cross River,Obubra,2013,1,1,0,3,3,0,1,0,0,6.0753002,8.3290005,1,1,0,Low,0,4,4,0,2002.0,11.0,1
Cross River,Obubra,2015,1,0,0,0,0,0,0,0,0,6.0753002,8.3290005,1,0,0,No Conflict,0,4,4,0,,,1
Cross River,Obubra,2016,5,5,0,8,8,0,5,0,0,5.9331999,8.4413004,1,1,0,High,1,9,12,0,2002.0,14.0,1
Cross River,Obubra,2017,5,4,0,12,12,0,2,0,2,5.8207998,8.4289999,1,1,0,High,1,13,24,0,2002.0,15.0,1
Cross River,Obubra,2018,1,1,0,3,3,0,1,0,0,6.0753002,8.3290005,1,1,0,Low,0,14,27,0,2002.0,16.0,1
Cross River,Obubra,2019,4,4,0,10,10,0,4,0,0,6.1981001,8.4280996,1,1,0,High,1,18,37,0,2002.0,17.0,1
Cross River,Obudu,2010,3,3,0,0,0,0,3,0,0,6.6673999,9.1716003,1,1,0,Low,0,3,0,0,2010.0,0.0,1
Cross River,Obudu,2017,1,1,0,0,0,0,1,0,0,6.6673999,9.1716003,1,1,0,Low,0,4,0,0,2010.0,7.0,1
Cross River,Obudu,2018,1,0,0,0,0,0,0,0,0,6.6673999,9.1716003,1,0,0,No Conflict,0,4,0,0,,,1
Cross River,Odukpani,2013,2,2,0,3,3,0,1,0,1,5.0310001,8.3149004,1,1,0,Low,0,2,3,0,2013.0,0.0,1
Cross River,Odukpani,2016,1,1,0,0,0,0,1,0,0,5.132,8.3395004,1,1,0,Low,0,3,3,0,2013.0,3.0,1
Cross River,Odukpani,2017,4,3,0,30,30,0,2,0,1,5.132,8.3395004,1,1,0,Low,0,6,33,0,2013.0,4.0,1
Cross River,Odukpani,2018,2,2,0,15,15,0,1,0,1,5.132,8.3395004,1,1,0,Low,0,8,48,0,2013.0,5.0,1
Cross River,Odukpani,2019,1,1,0,1,1,0,1,0,0,5.4693999,8.0112,1,1,0,Low,0,9,49,0,2013.0,6.0,1
Cross River,Ogoja,2003,1,1,0,0,0,0,0,0,1,6.6546998,8.7975998,1,1,0,Low,0,1,0,0,2003.0,0.0,1
Cross River,Ogoja,2010,1,1,0,0,0,0,1,0,0,6.6546998,8.7975998,1,1,0,Low,0,2,0,0,2003.0,7.0,1
Cross River,Yakurr,1997,1,1,0,1,1,0,1,0,0,5.8085999,8.0811996,1,1,0,Low,0,1,1,0,1997.0,0.0,1
Cross River,Yakurr,2013,1,1,0,5,5,0,0,0,1,5.9203,8.2126999,1,1,0,Low,0,2,6,0,1997.0,16.0,1
Cross River,Yakurr,2015,2,1,0,1,1,0,0,0,1,5.8085999,8.0811996,1,1,0,Low,0,3,7,0,1997.0,18.0,1
Cross River,Yakurr,2016,10,10,0,18,18,0,10,0,0,5.8085999,8.0811996,1,1,0,High,1,13,25,0,1997.0,19.0,1
Cross River,Yakurr,2017,2,0,0,0,0,0,0,0,0,5.8845,8.1227999,1,0,0,No Conflict,0,13,25,0,,,1
Cross River,Yakurr,2018,3,2,0,4,3,0,2,0,0,5.8085999,8.0811996,1,1,0,Low,0,15,29,0,1997.0,21.0,1
Cross River,Yakurr,2019,1,0,0,1,0,0,0,0,0,5.8085999,8.0811996,1,0,0,No Conflict,0,15,30,0,,,1
Cross River,Yala,2003,1,1,0,0,0,0,0,0,1,6.7149,8.7793999,1,1,0,Low,0,1,0,0,2003.0,0.0,1
Cross River,Yala,2008,1,1,0,0,0,0,1,0,0,6.8558998,8.7568998,1,1,0,Low,0,2,0,0,2003.0,5.0,1
Cross River,Yala,2012,1,1,0,5,5,0,1,0,0,6.8354001,8.6785002,1,1,0,Low,0,3,5,0,2003.0,9.0,1
Cross River,Yala,2013,1,1,0,0,0,0,0,0,1,6.5931001,8.6336002,1,1,0,Low,0,4,5,0,2003.0,10.0,1
Cross River,Yala,2015,3,0,0,8,0,0,0,0,0,6.7149,8.7793999,1,0,0,No Conflict,0,4,13,0,,,1
Cross River,Yala,2016,1,1,0,0,0,0,1,0,0,6.6500001,8.4499998,1,1,0,Low,0,5,13,0,2003.0,13.0,1
Cross River,Yala,2017,11,10,0,101,101,0,10,0,0,6.6659999,8.7296,1,1,0,High,1,15,114,0,2003.0,14.0,1
Cross River,Yala,2018,4,3,0,10,7,0,1,0,2,6.8354001,8.6785002,1,1,0,Low,0,18,124,0,2003.0,15.0,1
Delta,Aniocha North,2015,1,1,0,4,4,0,0,0,1,6.2674999,6.3789001,1,1,0,Low,0,1,4,0,2015.0,0.0,1
Delta,Aniocha North,2017,1,1,0,1,1,0,0,0,1,6.3151999,6.4741001,1,1,0,Low,0,2,5,0,2015.0,2.0,1
Delta,Aniocha North,2018,7,6,0,4,4,0,1,0,5,6.3709002,6.5668001,1,1,0,High,1,8,9,0,2015.0,3.0,1
Delta,Aniocha South,1997,1,1,0,1,1,0,0,0,1,6.1781998,6.5243001,1,1,0,Low,0,1,1,0,1997.0,0.0,1
Delta,Aniocha South,2003,2,2,0,29,29,0,1,0,1,6.0352998,6.5447001,1,1,0,Low,0,3,30,0,1997.0,6.0,1
Delta,Aniocha South,2005,1,0,0,0,0,0,0,0,0,6.1781998,6.5243001,1,0,0,No Conflict,0,3,30,0,,,1
Delta,Aniocha South,2012,1,0,0,0,0,0,0,0,0,6.2420001,6.5931001,1,0,0,No Conflict,0,3,30,0,,,1
Delta,Aniocha South,2013,1,1,0,1,1,0,0,0,1,6.1781998,6.5243001,1,1,0,Low,0,4,31,0,1997.0,16.0,1
Delta,Aniocha South,2016,1,1,0,0,0,0,0,0,1,6.1915998,6.4658999,1,1,0,Low,0,5,31,0,1997.0,19.0,1
Delta,Aniocha South,2017,1,1,0,4,4,0,0,0,1,6.1781998,6.5243001,1,1,0,Low,0,6,35,0,1997.0,20.0,1
Delta,Bomadi,1998,1,1,0,0,0,0,1,0,0,5.1592999,5.9252,1,1,0,Low,0,1,0,0,1998.0,0.0,1
Delta,Bomadi,2004,2,2,0,0,0,0,2,0,0,5.2999001,5.8051,1,1,0,Low,0,3,0,0,1998.0,6.0,1
Delta,Bomadi,2006,2,2,0,0,0,0,2,0,0,5.1592999,5.9252,1,1,0,Low,0,5,0,0,1998.0,8.0,1
Delta,Bomadi,2009,1,1,0,0,0,0,1,0,0,5.1592999,5.9252,1,1,0,Low,0,6,0,0,1998.0,11.0,1
Delta,Bomadi,2010,1,0,0,0,0,0,0,0,0,5.1592999,5.9252,1,0,0,No Conflict,0,6,0,0,,,1
Delta,Bomadi,2013,1,1,0,2,2,0,1,0,0,5.1592999,5.9252,1,1,0,Low,0,7,2,0,1998.0,15.0,1
Delta,Bomadi,2014,2,0,0,0,0,0,0,0,0,5.1592999,5.9252,1,0,0,No Conflict,0,7,2,0,,,1
Delta,Bomadi,2015,1,1,0,1,1,0,1,0,0,5.1592999,5.9252,1,1,0,Low,0,8,3,0,1998.0,17.0,1
Delta,Bomadi,2017,1,1,0,0,0,0,0,0,1,5.1592999,5.9252,1,1,0,Low,0,9,3,0,1998.0,19.0,1
Delta,Bomadi,2018,4,2,0,1,1,0,1,0,1,5.1637998,5.9514999,1,1,0,Low,0,11,4,0,1998.0,20.0,1
Delta,Burutu,1997,6,6,0,27,27,0,1,0,5,5.3509002,5.5075998,1,1,0,High,1,6,27,0,1997.0,0.0,1
Delta,Burutu,1998,2,1,0,0,0,0,1,0,0,5.3509002,5.5075998,1,1,0,Low,0,7,27,0,1997.0,1.0,1
Delta,Burutu,1999,1,1,0,0,0,0,0,1,0,5.3862,5.3207998,1,1,0,Low,0,8,27,0,1997.0,2.0,1
Delta,Burutu,2002,1,0,0,30,0,0,0,0,0,5.3509002,5.5075998,1,0,0,No Conflict,0,8,57,0,,,1
Delta,Burutu,2003,2,2,0,15,15,0,1,0,1,5.3862,5.3207998,1,1,0,Low,0,10,72,0,1997.0,6.0,1
Delta,Burutu,2004,3,3,0,9,9,0,0,0,3,5.0317001,5.6668,1,1,0,Low,0,13,81,0,1997.0,7.0,1
Delta,Burutu,2008,2,2,0,0,0,0,1,0,1,5.3862,5.3207998,1,1,0,Low,0,15,81,0,1997.0,11.0,1
Delta,Burutu,2009,3,2,0,0,0,0,1,0,1,5.3862,5.3207998,1,1,0,Low,0,17,81,0,1997.0,12.0,1
Delta,Burutu,2010,6,6,0,128,128,0,5,0,1,5.3223,5.7416,1,1,0,High,1,23,209,0,1997.0,13.0,1
Delta,Burutu,2011,1,1,0,0,0,0,1,0,0,5.3223,5.7416,1,1,0,Low,0,24,209,0,1997.0,14.0,1
Delta,Burutu,2012,1,0,0,0,0,0,0,0,0,5.1079001,5.8797998,1,0,0,No Conflict,0,24,209,0,,,1
Delta,Burutu,2013,1,1,0,12,12,0,1,0,0,5.3862,5.3207998,1,1,0,Low,0,25,221,0,1997.0,16.0,1
Delta,Burutu,2015,2,1,0,3,3,0,1,0,0,5.2902999,5.3722,1,1,0,Low,0,26,224,0,1997.0,18.0,1
Delta,Burutu,2016,1,0,0,0,0,0,0,0,0,5.3642998,5.3237,1,0,0,No Conflict,0,26,224,0,,,1
Delta,Burutu,2017,2,1,0,1,1,0,1,0,0,5.3042002,5.6781998,1,1,0,Low,0,27,225,0,1997.0,20.0,1
Delta,Burutu,2018,3,3,0,0,0,0,1,0,2,5.3569999,5.3526001,1,1,0,Low,0,30,225,0,1997.0,21.0,1
Delta,Ethiope East,1997,1,0,0,0,0,0,0,0,0,5.6311998,6.0351,1,0,0,No Conflict,0,0,0,0,,,0
Delta,Ethiope East,1999,2,2,0,4,4,0,1,0,1,5.7902002,6.1047001,1,1,0,Low,0,2,4,0,1999.0,0.0,1
Delta,Ethiope East,2005,1,0,0,0,0,0,0,0,0,5.7902002,6.1047001,1,0,0,No Conflict,0,2,4,0,,,1
Delta,Ethiope East,2010,2,1,0,3,3,0,0,0,1,5.7666998,6.0500002,1,1,0,Low,0,3,7,0,1999.0,11.0,1
Delta,Ethiope East,2012,2,2,0,0,0,0,0,0,2,5.7666998,6.0500002,1,1,0,Low,0,5,7,0,1999.0,13.0,1
Delta,Ethiope East,2014,6,3,0,5,1,0,1,0,2,5.6311998,6.0351,1,1,0,Low,0,8,12,0,1999.0,15.0,1
Delta,Ethiope East,2015,3,2,0,2,2,0,0,0,2,5.7666998,6.0500002,1,1,0,Low,0,10,14,0,1999.0,16.0,1
Delta,Ethiope East,2016,2,1,0,2,2,0,0,0,1,5.7902002,6.1047001,1,1,0,Low,0,11,16,0,1999.0,17.0,1
Delta,Ethiope East,2017,7,5,0,7,7,0,1,0,4,5.7902002,6.1047001,1,1,0,High,1,16,23,0,1999.0,18.0,1
Delta,Ethiope East,2018,11,5,0,2,2,0,1,0,4,5.5949998,6.0005002,1,1,0,High,1,21,25,0,1999.0,19.0,1
Delta,Ethiope East,2019,5,4,0,11,11,0,2,0,2,5.6311998,6.0351,1,1,0,High,1,25,36,0,1999.0,20.0,1
Delta,Ethiope West,1998,1,1,0,700,700,0,0,1,0,5.8786998,5.7726998,1,1,0,Low,0,1,700,0,1998.0,0.0,1
Delta,Ethiope West,2012,1,0,0,6,0,0,0,0,0,5.8648,5.7536998,1,0,0,No Conflict,0,1,706,0,,,1
Delta,Ethiope West,2013,1,1,0,1,1,0,0,0,1,5.8648,5.7536998,1,1,0,Low,0,2,707,0,1998.0,15.0,1
Delta,Ethiope West,2016,3,0,0,0,0,0,0,0,0,5.8648,5.7536998,1,0,0,No Conflict,0,2,707,0,,,1
Delta,Ethiope West,2018,1,0,0,2,0,0,0,0,0,5.8648,5.7536998,1,0,0,No Conflict,0,2,709,0,,,1
Delta,Ika North East,2003,1,1,0,5,5,0,0,0,1,6.2518001,6.1933999,1,1,0,Low,0,1,5,0,2003.0,0.0,1
Delta,Ika North East,2009,1,0,0,0,0,0,0,0,0,6.2065001,6.2196002,1,0,0,No Conflict,0,1,5,0,,,1
Delta,Ika North East,2012,1,1,0,1,1,0,0,0,1,6.2241998,6.2167001,1,1,0,Low,0,2,6,0,2003.0,9.0,1
Delta,Ika North East,2013,2,2,0,1,1,0,1,0,1,6.2518001,6.1933999,1,1,0,Low,0,4,7,0,2003.0,10.0,1
Delta,Ika North East,2014,4,0,0,0,0,0,0,0,0,6.1808,6.2012,1,0,0,No Conflict,0,4,7,0,,,1
Delta,Ika North East,2015,1,0,0,0,0,0,0,0,0,6.2518001,6.1933999,1,0,0,No Conflict,0,4,7,0,,,1
Delta,Ika North East,2016,1,1,0,1,1,0,0,0,1,6.1808,6.2012,1,1,0,Low,0,5,8,0,2003.0,13.0,1
Delta,Ika North East,2017,6,3,0,6,5,0,2,0,1,6.2637,6.3116002,1,1,0,Low,0,8,14,0,2003.0,14.0,1
Delta,Ika North East,2018,1,1,0,1,1,0,0,0,1,6.3017998,6.3730001,1,1,0,Low,0,9,15,0,2003.0,15.0,1
Delta,Ika North East,2019,3,2,0,0,0,0,0,0,2,6.2637,6.3116002,1,1,0,Low,0,11,15,0,2003.0,16.0,1
Delta,Ika South,2013,1,0,0,0,0,0,0,0,0,6.119,6.1841998,1,0,0,No Conflict,0,0,0,0,,,0
