data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,event_code,subevent_code
4980801,566,NIG1723,1723,19 April 2006,2006,exact date,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Nigeria (1999-2015),,state forces,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,military vs rebels,Western Africa,Nigeria,Rivers,Khana,,Bori,4.6736999,7.362,high,AP Reuters,International,Bomb placed by MEND explodes in military barracks,0,1552577640,NGA,Explosions/Remote violence,Remote explosive/landmine/IED
4980885,566,NIG1720,1720,10 April 2006,2006,exact date,Violence against civilians,Attack,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Civilians (International),,civilians,rebels vs civilians,Western Africa,Nigeria,Bayelsa,Brass,,Brass,4.3151002,6.2417998,high,Agence France Presse,International,MEND kills civilian during attack on oil ships,1,1552577641,NGA,Violence against civilians,Attack
4980896,566,NIG1721,1721,10 April 2006,2006,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,military vs rebels,Western Africa,Nigeria,Rivers,Akuku Toru,,Ekulama,4.572,6.7435999,high,Reuters News,International,MEND attacks houseboat,0,1552577641,NGA,Battles,Armed clash
4980895,566,NIG1722,1722,10 April 2006,2006,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,military vs rebels,Western Africa,Nigeria,Bayelsa,Brass,,Brass,4.3151002,6.2417998,high,Xinhua News,International,Military attacks MEND,0,1552577641,NGA,Battles,Armed clash
4980910,566,NIG1719,1719,08 April 2006,2006,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Bonny,,Bonny,4.4521999,7.1680999,high,Agence France Presse,International,Militants kidnap oil workers,0,1552577641,NGA,Violence against civilians,Abduction/forced disappearance
4980948,566,NIG1718,1718,30 March 2006,2006,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,military vs rebels,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,Xinhua News,International,MEND battles Nigerian military,0,1552577641,NGA,Battles,Armed clash
4981001,566,NIG1717,1717,23 March 2006,2006,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,military vs rebels,Western Africa,Nigeria,Rivers,Akuku Toru,,Soku,4.6754999,6.6803002,high,Agence France Presse,International,MEND battles Nigerian military,0,1552577641,NGA,Battles,Armed clash
4981035,566,NIG1716,1716,18 March 2006,2006,exact date,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Nigeria),,political militias,,,0,sole political militia action,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,Reuters News,International,Unidentified attackers blow up pipeline in Niger Delta,0,1552577641,NGA,Explosions/Remote violence,Remote explosive/landmine/IED
4981112,566,NIG1715,1715,10 March 2006,2006,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Akwa Ibom,Eket,,Eket,4.6412001,7.9208999,high,AP Reuters,International,Militants kidnap foreign oil workers,0,1552577641,NGA,Violence against civilians,Abduction/forced disappearance
4981114,566,NIG1714,1714,10 March 2006,2006,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Rivers,Akuku Toru,,Soku,4.6754999,6.6803002,high,AP Reuters,International,Militants attack oil industry boat; wound soldiers in clash,0,1552577641,NGA,Battles,Armed clash
4981121,566,NIG1712,1712,09 March 2006,2006,within week,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Edo,Esan West,,Ekpoma,6.7420998,6.1389999,high,Xinhua News,International,Six students killed in clashes between rival gangs,6,1552577641,NGA,Violence against civilians,Attack
4981122,566,NIG1713,1713,09 March 2006,2006,within week,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Edo,Esan West,,Iruekpen,6.7542,6.0542998,high,Xinhua News,International,One student killed in clashes between rival gangs,1,1552577641,NGA,Violence against civilians,Attack
4981120,566,NIG1711,1711,09 March 2006,2006,within week,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015) National Drug Law Enforcement Agency,,state forces,military vs political militia,Western Africa,Nigeria,Edo,Esan West,,Ekpoma,6.7420998,6.1389999,high,Xinhua News,International,Gang attacks Drug Enforcement official at university campus,0,1552577641,NGA,Battles,Armed clash
4981123,566,NIG1710,1710,08 March 2006,2006,exact date,Violence against civilians,Abduction/forced disappearance,MONDP: Movement for the Niger Delta People,,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Reuters News,International,Militants kidnap oil worker,0,1552577641,NGA,Violence against civilians,Abduction/forced disappearance
4981156,566,NIG1709,1709,05 March 2006,2006,exact date,Riots,Mob violence,Police Forces of Nigeria (1999-2015),,state forces,Rioters (Nigeria),Military Forces of Nigeria (1999-2015),rioters,military vs rioters,Western Africa,Nigeria,Borno,Bama,,Jeree,11.3833,13.95,high,Daily Trust,National,A police corporal and a soldier are currently receiving treatment at the University of Maiduguri Teaching Hospital for injuries they sustained in a scuffle over the payment of census enumerators. The incident happened at Jere local government area of Borno State last Sunday during the payment of allowances to adhoc staff engaged by the National Population Commission (NPC). Sources told Daily Trust that the clash occured when security men tried to resolve a disagreement between NPC officials and the adhoc staff over the payment of allowances.,0,1552577641,NGA,Riots,Mob violence
4981199,566,NIG1707,1707,24 February 2006,2006,exact date,Violence against civilians,Attack,Muslim Militia (Nigeria),,identity militias,Civilians (Nigeria),Christian Group (Nigeria),civilians,communal militia vs civilians,Western Africa,Nigeria,Niger,Kontagora,,Kontagora,10.3999,5.4695001,high,Agence France Presse,International,Muslim mob kills nine people and burns four churches,9,1552577641,NGA,Violence against civilians,Attack
4981201,566,NIG1706,1706,24 February 2006,2006,exact date,Battles,Armed clash,Muslim Militia (Nigeria),,identity militias,Christian Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Sokoto,Sokoto North,,Sokoto,13.048,5.2143002,high,Agence France Presse,International,Clashes between Muslims and Christians,0,1552577641,NGA,Battles,Armed clash
5183382,566,NIG1708,1708,24 February 2006,2006,exact date,Riots,Mob violence,Rioters (Nigeria),Muslim Group (Nigeria),rioters,Civilians (Nigeria),Christian Group (Nigeria),civilians,rioters vs civilians,Western Africa,Nigeria,Yobe,Potiskum,,Potiskum,11.7091,11.0694,high,Agence France Presse,International,Muslim mob attacks Christians,0,1558387849,NGA,Riots,Mob violence
4981208,566,NIG1705,1705,23 February 2006,2006,exact date,Riots,Violent demonstration,Rioters (Nigeria),Christian Group (Nigeria),rioters,,,0,sole rioter action,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7884998,high,Associated Press,International,Christians riots continue in response to Muslim riots in north.,0,1552577641,NGA,Riots,Violent demonstration
4981207,566,NIG1704,1704,23 February 2006,2006,exact date,Battles,Armed clash,Muslim Militia (Nigeria),,identity militias,Christian Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Niger,Kontagora,,Kontagora,10.3999,5.4695001,high,Agence France Presse,International,Clashes between Muslims and Christians,0,1552577641,NGA,Battles,Armed clash
4981214,566,NIG1702,1702,22 February 2006,2006,exact date,Riots,Violent demonstration,Rioters (Nigeria),Christian Group (Nigeria),rioters,,,0,sole rioter action,Western Africa,Nigeria,Anambra,Nnewi North,,Nnewi,6.0198998,6.9148002,high,Reuters News,International,Christian riots continue,0,1552577641,NGA,Riots,Violent demonstration
4981217,566,NIG1700,1700,22 February 2006,2006,exact date,Riots,Violent demonstration,Rioters (Nigeria),Christian Group (Nigeria),rioters,,,0,sole rioter action,Western Africa,Nigeria,Anambra,Awka South,,Awka,6.2101002,7.0741,high,Reuters News,International,Christian riots continue,0,1552577641,NGA,Riots,Violent demonstration
4981218,566,NIG1701,1701,22 February 2006,2006,exact date,Riots,Violent demonstration,Rioters (Nigeria),Christian Group (Nigeria),rioters,,,0,sole rioter action,Western Africa,Nigeria,Enugu,Enugu North,,Enugu,6.4425998,7.5022001,high,Reuters News,International,Christian riots continue,0,1552577641,NGA,Riots,Violent demonstration
4981219,566,NIG1703,1703,22 February 2006,2006,exact date,Violence against civilians,Attack,Christian Militia (Nigeria),,identity militias,Civilians (Nigeria),Muslim Group (Nigeria),civilians,communal militia vs civilians,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7884998,high,Reuters News,International,"At least 22 people were killed yesterday in Onitsha, Anambra State in what was described as a reprisal attack over the religious violence that erupted in Maiduguri, Borno.",22,1552577641,NGA,Violence against civilians,Attack
4981220,566,NIG1699,1699,21 February 2006,2006,exact date,Riots,Violent demonstration,Rioters (Nigeria),Christian Group (Nigeria),rioters,,,0,sole rioter action,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7884998,high,Associated Press,International,Christians riot in response to Muslim riots in North,0,1552577641,NGA,Riots,Violent demonstration
4981231,566,NIG1698,1698,20 February 2006,2006,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,high,Daily Champion,National,Angry traders chanting protest songs demonstrated in the city over state security services perceived failure to stem religious rioting over the weekend that led to over two dozen deaths.,0,1552577641,NGA,Protests,Peaceful protest
4981229,566,NIG1696,1696,20 February 2006,2006,exact date,Riots,Mob violence,Rioters (Nigeria),Muslim Group (Nigeria),rioters,Rioters (Nigeria),Christian Group (Nigeria),rioters,rioters vs rioters,Western Africa,Nigeria,Bauchi,Bauchi,,Bauchi,10.3134,9.8432999,high,Agence France Presse,International,"In Bauchi, where 10 people were killed on Monday after the supposed ""desecration"" of the Koran by a school teacher, a dawn-to-dusk curfew had been imposed to pre-empt further clashes.",10,1552577641,NGA,Riots,Mob violence
4981230,566,NIG1697,1697,20 February 2006,2006,exact date,Riots,Mob violence,Police Forces of Nigeria (1999-2015),,state forces,Rioters (Nigeria),,rioters,military vs rioters,Western Africa,Nigeria,Bauchi,Bauchi,,Bauchi,10.3134,9.8432999,high,Reuters News,International,Muslims clash with police during riots in Bauchi.,0,1552577641,NGA,Riots,Mob violence
4981241,566,NIG1695,1695,19 February 2006,2006,exact date,Riots,Violent demonstration,Rioters (Nigeria),Muslim Group (Nigeria),rioters,Police Forces of Nigeria (1999-2015),,state forces,military vs rioters,Western Africa,Nigeria,Katsina,Katsina,,Katsina,12.9894,7.6005998,high,Reuters News; Agence France Presse,International,"Troops enforced a curfew in parts of northern Nigeria on Sunday after protests over cartoons of the Prophet Mohammed triggered riots in two cities that left 26 people dead and 11 churches burned. In Katsina, police opened fire into a crowd of stone-throwers, killing one and injuring others. Churches were also burned in Katsina, he added, but it was not known how many. An earlier toll had put the number of dead in Saturdays violence in the two northern cities of Maiduguri and Katsina at 16.",3,1552577641,NGA,Riots,Violent demonstration
4981246,566,NIG1694,1694,18 February 2006,2006,exact date,Riots,Violent demonstration,Rioters (Nigeria),Muslim Group (Nigeria),rioters,Civilians (Nigeria),Christian Group (Nigeria),civilians,rioters vs civilians,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,high,Agence France Presse; UN IRIN,Other-international,"Nigerian rioters killed an estimated 23 people Saturday after a Muslim protest against the publication of cartoons of the Prophet Mohammed descended into violence. Witnesses told AFP that protesters turned on the Christian minority in the northern city of Maiduguri, burning shops and churches, after police dispersed a rally called to condemn European newspapers that printed the caricatures. An earlier toll had put the number of dead in Saturdays violence in the two northern cities of Maiduguri and Katsina at 16.",23,1552577641,NGA,Riots,Violent demonstration
4981245,566,NIG1693,1693,18 February 2006,2006,exact date,Riots,Violent demonstration,Rioters (Nigeria),Muslim Group (Nigeria),rioters,Police Forces of Nigeria (1999-2015),,state forces,military vs rioters,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,high,Agence France Presse; UN IRIN,Other-international,Nigerian Muslim rioters looted and burned Christian churches and businesses Saturday after police halted a protest against the publication of cartoons of the Prophet Mohammed.,0,1552577641,NGA,Riots,Violent demonstration
4981249,566,NIG1692,1692,17 February 2006,2006,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015) Joint Task Force,,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Delta,Warri South West,,Chanomi Creek,5.3990998,5.4482002,medium,AFX Asia,International,Militant group shoots at JTF helicopter.,0,1552577641,NGA,Battles,Armed clash
4981253,566,NIG1691,1691,16 February 2006,2006,exact date,Riots,Mob violence,Police Forces of Nigeria (1999-2015),,state forces,Rioters (Nigeria),MASSOB: Movement for the Actualization of a Sovereign State of Biafra,rioters,military vs rioters,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7884998,high,Xinhua News,International,MASSOB clashes with police at Onitsha Market.,0,1552577641,NGA,Riots,Mob violence
4981259,566,NIG1690,1690,15 February 2006,2006,exact date,Violence against civilians,Attack,Military Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Bayelsa,Kolokuma/Opokuma,,Gbarama,5.0710001,6.2916002,high,Xinhua News,International,Military attacks fishing community in Delta State,0,1552577641,NGA,Violence against civilians,Attack
4981304,566,NIG1689,1689,11 February 2006,2006,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Southern Ijaw,,Oporoma,4.8046999,6.0788999,medium,AP Reuters,International,Militants attack ship,0,1552577641,NGA,Violence against civilians,Attack
4981310,566,NIG1688,1688,10 February 2006,2006,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Bonny,,Bonny,4.4521999,7.1680999,medium,Agence France Presse,International,Militants kidnap foreign oil workers,0,1552577641,NGA,Violence against civilians,Abduction/forced disappearance
4981314,566,NIG1687,1687,10 February 2006,2006,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Rivers,Bonny,,Bonny,4.4521999,7.1680999,medium,Agence France Presse,International,Unidentified militants attack soldiers in Niger Delta,0,1552577641,NGA,Battles,Armed clash
4981336,566,NIG1686,1686,06 February 2006,2006,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Ekeremor,,Ekeremor,5.0556002,5.7800999,medium,Agence France Presse,International,Militants attack drilling rig,0,1552577641,NGA,Violence against civilians,Attack
4981352,566,NIG1685,1685,05 February 2006,2006,exact date,Protests,Excessive force against protesters,Military Forces of Nigeria (1999-2015),,state forces,Protesters (Nigeria),,protesters,military vs protesters,Western Africa,Nigeria,Akwa Ibom,Ibeno,,Qua Ibo Mission,4.5678,7.9712,high,AP Reuters,International,Military kills at least two protesters during demonstration,2,1552577641,NGA,Protests,Excessive force against protesters
4981385,566,NIG1684,1684,30 January 2006,2006,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Unidentified Armed Group (Benin),,political militias,political militia vs political militia,Western Africa,Nigeria,Lagos,Badagry,,Badagry,6.4166999,2.8833001,high,Agence France Presse,International,Rival Nigerian and Beninois gangs clash at Seme border crossing between Lagos and Cotonou; two killed.,2,1552577641,NGA,Battles,Armed clash
4981401,566,NIG1683,1683,28 January 2006,2006,exact date,Battles,Armed clash,Police Forces of Nigeria (1999-2015),,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Agence France Presse,International,Militants fight with police and rob Daewoos oil services centre.,0,1552577641,NGA,Battles,Armed clash
4981429,566,NIG1682,1682,24 January 2006,2006,exact date,Battles,Armed clash,Police Forces of Nigeria (1999-2015),,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Reuters News,International,Militants attack Agip offices in Port Harcourt; kill 9 police.,9,1552577641,NGA,Battles,Armed clash
4981438,566,NIG1681,1681,23 January 2006,2006,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015) Joint Task Force,,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,high,Reuters News,International,Militants attack Agip platform in Niger Delta; security forces repelled attack.,0,1552577641,NGA,Battles,Armed clash
4981484,566,NIG1680,1680,18 January 2006,2006,exact date,Battles,Armed clash,OPC: Oodua Peoples Congress,,political militias,Mutiny of OPC: Oodua Peoples Congress,,political militias,political militia vs political militia,Western Africa,Nigeria,Lagos,Mushin,,Idi Oro,6.5225,3.3599999,high,Agence France Presse,International,Factions of OPC clash in central Lagos,0,1552577641,NGA,Battles,Armed clash
4981517,566,NIG1678,1678,15 January 2006,2006,exact date,Battles,Government regains territory,Military Forces of Nigeria (1999-2015),,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Delta,Bomadi,,Bomadi,5.1592999,5.9252,high,Agence France Presse,International,Nigerian soldiers regain control of Shell station,0,1552577641,NGA,Battles,Government regains territory
4981518,566,NIG1679,1679,15 January 2006,2006,exact date,Battles,Non-state actor overtakes territory,Military Forces of Nigeria (1999-2015),,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Delta,Bomadi,,Bomadi,5.1592999,5.9252,high,Agence France Presse,International,Militants clash with soldiers at Benisede oil station in Niger Delta; briefly gain control of location.,0,1552577641,NGA,Battles,Non-state actor overtakes territory
4981533,566,NIG1677,1677,14 January 2006,2006,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,11.9702,8.5044003,high,Reuters News,International,Wife of opposition politician hacked to death by unknown assassins in Kano.,1,1552577641,NGA,Violence against civilians,Attack
4981598,566,NIG1676,1676,02 January 2006,2006,within week,Battles,Armed clash,Ogboji Ethnic Militia (Nigeria),,identity militias,Onicha Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Abia,Obi Ngwa,,Onicha Ngwa,5.1476998,7.5086999,medium,This Day (Nigeria),Subnational,Ogboji and Onicha ethnic groups engage in land struggle; at least 5 killed in Onicha.,5,1552577641,NGA,Battles,Armed clash
