data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,event_code,subevent_code
4989183,566,NIG1120,1120,15 July 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Delta,Oshimili South,,Asaba,6.2006001,6.7339001,low,All Africa,Regional,Pirates in Delta State kill three along a waterway.,3,1552577650,NGA,Violence against civilians,Attack
4989187,566,NIG1118,1118,14 July 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Anambra,Awka South,,Awka,6.2101002,7.0741,high,All Africa,Regional,A Nigerian mob attacks a House of Representatives member,0,1552577650,NGA,Violence against civilians,Attack
4989188,566,NIG1119,1119,14 July 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Oyo,Ibadan North West,,Ibadan,7.3878002,3.8964,high,All Africa,Regional,Police and robbers involve themselves in a gun duel,0,1552577650,NGA,Violence against civilians,Attack
4989194,566,NIG1117,1117,14 July 2003,2003,exact date,Battles,Armed clash,PDP: Peoples Democratic Party,,political militias,AD: Alliance for Democracy,,political militias,political militia vs political militia,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5166998,5.75,high,Reuters News,International,Two are killed when supporters of the PDP and AD clash in the Uvwie neighborhood of Warri.,2,1552577650,NGA,Battles,Armed clash
4989266,566,NIG1116,1116,08 July 2003,2003,exact date,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,11.9702,8.5044003,high,All Africa,Regional,A police officer shot and killed an innocent civilian in Kano City for an unknown reason. The officer in question was detained pending further investigation.,1,1552577650,NGA,Violence against civilians,Attack
4989285,566,NIG1115,1115,07 July 2003,2003,within week,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,Channel News Asia,International,As the violence continues for the second week in Lagos 10 striking protesters have been shot by police.,10,1552577650,NGA,Violence against civilians,Attack
4989292,566,NIG1114,1114,05 July 2003,2003,exact date,Battles,Armed clash,Inyimagu Ethnic Militia (Nigeria),,identity militias,Agbaja Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Ebonyi,Ebonyi,,Abakaliki,6.3162999,8.1169004,high,Xinhua News,International,Communal clash in Ebonyi between the Inyimagu ans Agbaja communities kills at least twenty.,20,1552577650,NGA,Battles,Armed clash
4989304,566,NIG1113,1113,04 July 2003,2003,exact date,Battles,Armed clash,PDP: Peoples Democratic Party,,political militias,ANPP: All Nigeria Peoples Party,,political militias,political militia vs political militia,Western Africa,Nigeria,Kano,Gwarzo,,Gwarzo,11.9152,7.9345999,high,Xinhua News,International,Supported of the PDP and the ANPP clash in Gwarzo,0,1552577650,NGA,Battles,Armed clash
4989322,566,NIG1111,1111,03 July 2003,2003,exact date,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),PRP: Peoples Redemption Party,civilians,military vs civilians,Western Africa,Nigeria,Niger,Chanchaga,,Minna,9.6139002,6.5569,high,All Africa,Regional,The State Peoples Redemption Party (PRP) governorship candidate,0,1552577650,NGA,Violence against civilians,Attack
4989325,566,NIG1112,1112,03 July 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),PDP: Peoples Democratic Party,civilians,political militia vs civilians,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0832996,7.5332999,high,This Day (Nigeria),Subnational,Unidentified men attack supporters of the Plateau State PDP in the capital territory of Abuja.,0,1552577650,NGA,Violence against civilians,Attack
4989327,566,NIG1110,1110,02 July 2003,2003,within week,Battles,Armed clash,Urhobo Ethnic Militia (Nigeria),,identity militias,Itsekiri Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5166998,5.75,high,Xinhua News,International,Urhobo and Itsekiri youths clash in Warri disputing over the oil rich land in the region. This battle took the lives of at least 15.,15,1552577650,NGA,Battles,Armed clash
4989478,566,NIG1108,1108,20 June 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Oyo,Ibadan North West,,Ibadan,7.3878002,3.8964,high,Reuters News,International,Six gunmen killed Jibola Olanipekun,1,1552577650,NGA,Violence against civilians,Attack
5021534,566,NIG1107,1107,18 June 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Delta,Ika North East,,Agbor,6.2518001,6.1933999,high,All Africa,Regional,Five killed as militant robbers attack a bus outside Agbor,5,1553544834,NGA,Violence against civilians,Attack
4989522,566,NIG1106,1106,17 June 2003,2003,exact date,Riots,Mob violence,Rioters (Nigeria),Ukwuato Ethnic Group (Nigeria),rioters,Rioters (Nigeria),Ukwuato Ethnic Group (Nigeria),rioters,rioters vs rioters,Western Africa,Nigeria,Delta,Ndokwa East,,Aboh,5.5464001,6.5281,high,All Africa,Regional,Two were killed,2,1552577650,NGA,Riots,Mob violence
4989561,566,NIG1105,1105,15 June 2003,2003,within week,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Delta,Uvwie,,Effurun,5.5545998,5.7862,high,All Africa,Regional,Five killed as civilians riot in Effurun. The riot may have been politically motivated.,5,1552577650,NGA,Riots,Violent demonstration
4989593,566,NIG1104,1104,14 June 2003,2003,within week,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Unidentified Armed Group (Nigeria),,political militias,political militia vs political militia,Western Africa,Nigeria,Delta,Oshimili South,,Asaba,6.2006001,6.7339001,low,All Africa,Regional,Seven are dead following a clash between two militant groups in Delta State.,7,1552577650,NGA,Battles,Armed clash
4989620,566,NIG1103,1103,12 June 2003,2003,exact date,Battles,Armed clash,Igbo Ethnic Militia (Nigeria),,identity militias,Itsekiri Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5166998,5.75,high,Agence France Presse,International,19 are killed in Warri following an ethnic clash between the Ijaw and Itsekiri communities.,19,1552577650,NGA,Battles,Armed clash
4989634,566,NIG1101,1101,11 June 2003,2003,exact date,Battles,Armed clash,Pirates (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9246998,6.2642002,high,Agence France Presse,International,Pirates,0,1552577650,NGA,Battles,Armed clash
4989633,566,NIG1102,1102,11 June 2003,2003,within week,Battles,Armed clash,Unidentified Ethnic Militia (Nigeria),,identity militias,Unidentified Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Rivers,Degema,,Abonnema,4.7316999,6.7722001,high,Agence France Presse,International,At least 20 members of rival street gangs die in a clash in Abonnema,20,1552577650,NGA,Battles,Armed clash
4989705,566,NIG1100,1100,05 June 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Kogi,Lokoja,,Lokoja,7.8024001,6.743,high,Xinhua News,International,At least seven are kill in a Kogi State Assembly election in the capital of Lokoja.,7,1552577650,NGA,Violence against civilians,Attack
4989728,566,NIG1098,1098,04 June 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),ANPP: All Nigeria Peoples Party,civilians,political militia vs civilians,Western Africa,Nigeria,Edo,Oredo,,Benin City,6.3351002,5.6275001,high,All Africa,Regional,Gunmen attack ANPP supporters in Benin-City,0,1552577650,NGA,Violence against civilians,Attack
4989729,566,NIG1099,1099,04 June 2003,2003,exact date,Strategic developments,Other,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),PDP: Peoples Democratic Party,civilians,political militia vs civilians,Western Africa,Nigeria,Kwara,Ilorin East,,Illorin,8.5,4.5500002,high,All Africa,Regional,Gunmen in Ilorin,0,1552577650,NGA,Strategic developments,Other
4989738,566,NIG1097,1097,03 June 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),ANPP: All Nigeria Peoples Party,civilians,political militia vs civilians,Western Africa,Nigeria,Cross River,Calabar-Municipal,,Calabar,4.9667001,8.3332996,high,All Africa,Regional,The All Nigeria Peoples Party (ANPP) senatorial candidate for Cross River Southern District,0,1552577650,NGA,Violence against civilians,Attack
4989792,566,NIG1095,1095,27 May 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7884998,high,Agence France Presse,International,Two die as vigilantes attack traders in Anambra State.,2,1552577650,NGA,Violence against civilians,Attack
4989802,566,NIG1094,1094,26 May 2003,2003,exact date,Strategic developments,Looting/property destruction,Unidentified Armed Group (Nigeria),,political militias,,,0,sole political militia action,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,Associated Press Newswires,International,Property destruction: Militiants are suspected in a destruction of a oil pipeline in the delta.,0,1552577650,NGA,Strategic developments,Looting/property destruction
4989848,566,NIG1093,1093,22 May 2003,2003,exact date,Violence against civilians,Attack,Police Forces of Nigeria (1999-2015),,state forces,Civilians (Nigeria),,civilians,military vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,Agence France Presse,International,Police shoot and kill 2 members of a street gang in Lagos City in an attempt to quell violence in the city.,2,1552577651,NGA,Violence against civilians,Attack
4989856,566,NIG1092,1092,21 May 2003,2003,exact date,Violence against civilians,Attack,Area Boys Militia,,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,Xinhua News,International,"13 dead in Lagos following a communal attack by a street gang known as the ""Area Boys""""",13,1552577651,NGA,Violence against civilians,Attack
5183395,566,NIG1091,1091,16 May 2003,2003,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Borno,Gwoza,,Gwoza,11.084,13.6925,high,Daily Trust,National,Tension mounting in Barawa district of Gwoza Local Government Area of Borno State as members of the community were reported to protest the appointment of a district head of the area.,0,1558387849,NGA,Protests,Peaceful protest
4989919,566,NIG1090,1090,15 May 2003,2003,exact date,Violence against civilians,Attack,NURTW: National Union of Road Transport Workers,,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Osun,Irewole,,Modakeke,7.3832998,4.2666998,high,Xinhua News,International,Members of NURTW and local motorcyclists clash over a collection of operational fees.,0,1552577651,NGA,Violence against civilians,Attack
4989928,566,NIG1089,1089,14 May 2003,2003,exact date,Battles,Armed clash,PDP: Peoples Democratic Party,,political militias,AD: Alliance for Democracy,,political militias,political militia vs political militia,Western Africa,Nigeria,Delta,Uvwie,,Effurun,5.5545998,5.7862,high,Xinhua News,International,A political clash at the Delta State Uvwie Council in Effurun kills 25.,25,1552577651,NGA,Battles,Armed clash
4989929,566,NIG1088,1088,14 May 2003,2003,exact date,Battles,Armed clash,PDP: Peoples Democratic Party,,political militias,ANPP: All Nigeria Peoples Party,,political militias,political militia vs political militia,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5166998,5.75,high,Agence France Presse,International,18 were killed during fights between political fractions (PDP and ANPP) in Warri.,18,1552577651,NGA,Battles,Armed clash
4989935,566,NIG1087,1087,13 May 2003,2003,within week,Battles,Armed clash,PDP: Peoples Democratic Party,,political militias,AD: Alliance for Democracy,,political militias,political militia vs political militia,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5166998,5.75,high,Africa Research Bulletin,Regional,25 are dead following a clash between long-time rivals of the militias of the PDP and the AD.,25,1552577651,NGA,Battles,Armed clash
4989934,566,NIG1086,1086,13 May 2003,2003,exact date,Violence against civilians,Attack,Ogoni Ethnic Militia (Nigeria),,identity militias,Civilians (Nigeria),,civilians,communal militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,low,Xinhua News,International,Three are killed by Ogoni youths in Rivers State because the Haakon community were allegedly on their land.,3,1552577651,NGA,Violence against civilians,Attack
4989972,566,NIG1085,1085,09 May 2003,2003,exact date,Protests,Protest with intervention,Private Security Forces (Nigeria),,external/other forces,Protesters (Nigeria),,protesters,protesters vs other,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,All Africa,Regional,Private Shell Police attack striking oil workers in an effort to get them back to work. There were no reported deaths,0,1552577651,NGA,Protests,Protest with intervention
4989991,566,NIG1083,1083,08 May 2003,2003,exact date,Strategic developments,Other,Unidentified Armed Group (Nigeria),,political militias,,,0,sole political militia action,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,Agence France Presse,International,Non-violent activity: Militant youths take over a Shell flow station in the Delta. Thus far they have disrupted supply,0,1552577651,NGA,Strategic developments,Other
4989990,566,NIG1084,1084,08 May 2003,2003,exact date,Battles,Armed clash,Oniko Ethnic Militia (Nigeria),,identity militias,Etti Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,All Africa,Regional,Three die at a festival on Lagos Island when an ethnic clash breaks out between the Oniko and Etti communities.,3,1552577651,NGA,Battles,Armed clash
4990028,566,NIG1082,1082,04 May 2003,2003,within week,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Cross River,Yala,,Okuku,6.7149,8.7793999,high,All Africa,Regional,Gunmen attack Governor Adebisi Akande of Osun State,0,1552577651,NGA,Violence against civilians,Attack
4990032,566,NIG1076,1076,03 May 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),PDP: Peoples Democratic Party,civilians,political militia vs civilians,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0832996,7.5332999,high,Dow Jones International News,International,Top Nigerian politician Harry Marshall of the PDP is shot and killed by unknown gunmen at his home.,1,1552577651,NGA,Violence against civilians,Attack
4990033,566,NIG1077,1077,03 May 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),ANPP: All Nigeria Peoples Party,civilians,political militia vs civilians,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0832996,7.5332999,high,Africa Research Bulletin,Regional,Unidentified gunmen shot and killed a leader of the ANPP Harry Marshall in his home in Abuja. The attackers are unidentified; the violence had been deemed politically motivated.,1,1552577651,NGA,Violence against civilians,Attack
4990036,566,NIG1081,1081,03 May 2003,2003,exact date,Violence against civilians,Attack,Igbarra Ethnic Militia (Nigeria),,identity militias,Civilians (Nigeria),Gbagyi Ethnic Group (Nigeria),civilians,communal militia vs civilians,Western Africa,Nigeria,Nasarawa,Toto,,Toto,8.3788996,7.0844002,medium,Daily Trust,National,"A top official of Nasarawa State, along with several others, is killed during her visit to the polling booth in Kikyo, Toto LGA. The perpatrator is of the Igbarra ethnic group and the victim of Gwari. Many Igbarra believed the offical had been sent by the Governor to rig the election in their favour. Following the killing, there were further clashes in Toto and nearby Doma government council - many residents of the area were displaced, causing the military to enter the area and restore order. The of injured and dead from the clashes that followed are not known.",10,1552577651,NGA,Violence against civilians,Attack
4990044,566,NIG1078,1078,03 May 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Kogi,Kogi,,Koton Karifi,8.1000004,6.8000002,high,All Africa,Regional,Mobsters attack the Kogi State Governor,0,1552577651,NGA,Violence against civilians,Attack
4990035,566,NIG1080,1080,03 May 2003,2003,exact date,Battles,Armed clash,Igbarra Ethnic Militia (Nigeria),,identity militias,Gbagyi Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Nasarawa,Toto,,Toto,8.3788996,7.0844002,medium,Daily Trust,National,"May 2003 ethnic clash in Toto Local Government Area of Nasarawa State in which 31 people were killed, following the killing of a top official of Nasarawa State, along with several others, is killed during her visit to the polling booth in Kikyo, Toto LGA.",16,1552577651,NGA,Battles,Armed clash
4990034,566,NIG1079,1079,03 May 2003,2003,exact date,Battles,Armed clash,Igbarra Ethnic Militia (Nigeria),,identity militias,Gbagyi Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Nasarawa,Doma,,Doma,8.3832998,8.3500004,medium,Daily Trust,National,"May 2003 ethnic clash in Toto Local Government Area of Nasarawa State in which 31 people were killed, following the killing of a top official of Nasarawa State, along with several others, is killed during her visit to the polling booth in Kikyo, Toto LGA.",15,1552577651,NGA,Battles,Armed clash
4990056,566,NIG1074,1074,02 May 2003,2003,exact date,Battles,Armed clash,Police Forces of Nigeria (1999-2015),,state forces,Police Forces of Nigeria (1999-2015),,state forces,military vs military,Western Africa,Nigeria,Osun,Osogbo,,Oshogbo,7.7666998,4.5667,high,All Africa,Regional,State police and prison officials clash over the right to park vehicles in a particular location on state property.,0,1552577651,NGA,Battles,Armed clash
4990050,566,NIG1075,1075,02 May 2003,2003,exact date,Battles,Armed clash,AD: Alliance for Democracy,,political militias,Okitipupa Ethnic Militia (Nigeria),,identity militias,political militia vs communal militia,Western Africa,Nigeria,Ondo,Okitipupa,,Okitipupa,6.5047998,4.7838998,medium,All Africa,Regional,Members of the Alliance for Democracy clash with the civilian population of Okitipupa over an upcoming Governorship race.,0,1552577651,NGA,Battles,Armed clash
4990071,566,NIG1073,1073,30 April 2003,2003,within week,Battles,Armed clash,Ifiayong Usuk Ethnic Militia (Nigeria),,identity militias,Mbiakong Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Akwa Ibom,Uyo,,Uyo,5.0332999,7.9266,high,Xinhua News,International,22 are believed to be dead after seven days of fighting between two ethnic communities over land.,22,1552577651,NGA,Battles,Armed clash
4990078,566,NIG1072,1072,29 April 2003,2003,exact date,Battles,Armed clash,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,rebel groups,Police Forces of Nigeria (1999-2015),,state forces,military vs rebels,Western Africa,Nigeria,Lagos,Surulere,,Ijesha-Tedo,6.4920001,3.3243001,high,All Africa,Regional,Members of the MASSOB clash with police in Ijesha-Tedo,0,1552577651,NGA,Battles,Armed clash
4990137,566,NIG1071,1071,22 April 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Osun,Boluwaduro,,Otan Aiyegbaju,7.9499998,4.8000002,high,Agence France Presse,International,Gunmen attack the convoy carrying the daughter of President Obasanjo,0,1552577651,NGA,Violence against civilians,Attack
4990152,566,NIG1070,1070,20 April 2003,2003,within week,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),PDP: Peoples Democratic Party,civilians,political militia vs civilians,Western Africa,Nigeria,Cross River,Ogoja,,Ogoja,6.6546998,8.7975998,high,All Africa,Regional,Arsonists have destroyed 23 houses belonging to PDP members.,0,1552577651,NGA,Violence against civilians,Attack
4990199,566,NIG1068,1068,14 April 2003,2003,exact date,Battles,Armed clash,Unidentified Ethnic Militia (Nigeria),,identity militias,Military Forces of Nigeria (1999-2015),,state forces,military vs communal militia,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5166998,5.75,high,Courier-Mail,Regional,Military forces react to the actions of ethnic militants in Warri,0,1552577651,NGA,Battles,Armed clash
4990207,566,NIG1066,1066,13 April 2003,2003,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Enugu,Nsukka,,Nsukka,6.8561001,7.3927002,high,Agence France Presse,International,An armed group ensues a riot on election day in Enugu state.,0,1552577651,NGA,Riots,Violent demonstration
4990212,566,NIG1067,1067,13 April 2003,2003,exact date,Battles,Armed clash,Ijaw Ethnic Militia (Nigeria),,identity militias,Itsekiri Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5166998,5.75,high,All Africa,Regional,Ijaw youths attack a Itsekiri village in Warri,0,1552577651,NGA,Battles,Armed clash
4990249,566,NIG1065,1065,08 April 2003,2003,exact date,Violence against civilians,Attack,Itsekiri Ethnic Militia (Nigeria),,identity militias,Civilians (Nigeria),Ijaw Ethnic Group (Nigeria),civilians,communal militia vs civilians,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5166998,5.75,high,Agence France Presse,International,20 die following an attack from Itsekiri youths on Ijaw civilians. The dispute originated from oil rich land.,20,1552577651,NGA,Violence against civilians,Attack
4990260,566,NIG1064,1064,07 April 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0832996,7.5332999,high,All Africa,Regional,A gang of armed robbers on Friday raided Kuchigoro,0,1552577651,NGA,Violence against civilians,Attack
4990274,566,NIG1063,1063,05 April 2003,2003,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Bayelsa,Brass,,Nun,4.2865,6.0723,medium,Xinhua News,International,And armed group kills four police in the River Nun.,4,1552577651,NGA,Battles,Armed clash
4990326,566,NIG1062,1062,03 April 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),PDP: Peoples Democratic Party,civilians,political militia vs civilians,Western Africa,Nigeria,Edo,Oredo,,Benin City,6.3351002,5.6275001,high,All Africa,Regional,A woman and a child are dead after an attack on Governor Lucky Igbinedions campaign entourage by gunmen in Edo State.,2,1552577651,NGA,Violence against civilians,Attack
4990328,566,NIG1061,1061,03 April 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Ondo,Akure South,,Akure,7.2526002,5.1931,low,All Africa,Regional,A campaign rally for Governor Adebayo Adefarati of Ondo State was attacked by youths welding stones and other sharp weapons.,0,1552577651,NGA,Violence against civilians,Attack
4990333,566,NIG1060,1060,02 April 2003,2003,within week,Riots,Violent demonstration,Rioters (Nigeria),NURTW: National Union of Road Transport Workers,rioters,Police Forces of Nigeria (1999-2015),,state forces,military vs rioters,Western Africa,Nigeria,Ondo,Akure South,,Akure,7.2526002,5.1931,high,All Africa,Regional,Police breakup the rioting caused by the members of the National Union of Road Transport Workers in Akure. No confirmed deaths,0,1552577651,NGA,Riots,Violent demonstration
5170473,566,NIG1059,1059,01 April 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Yobe,Damaturu,,Damaturu,11.747,11.9608,high,All Africa,Regional,The Yobe State Governor,0,1557782382,NGA,Violence against civilians,Attack
4990356,566,NIG1058,1058,31 March 2003,2003,exact date,Violence against civilians,Attack,ANPP: All Nigeria Peoples Party,,political militias,Civilians (Nigeria),PDP: Peoples Democratic Party,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Degema,,Bakana,4.7372999,6.9660001,high,Associated Press Newswires,International,"A supporter of the PDP, Teke Braide, was murdered by supporters of the ANPP weeks before the Mid-April elections.""",1,1552577651,NGA,Violence against civilians,Attack
4990366,566,NIG1057,1057,31 March 2003,2003,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,Agence France Presse,International,Six students were hurt while protesting a raise in university fees when police sprayed teargas into the crowd.,0,1552577651,NGA,Protests,Peaceful protest
4990374,566,NIG1056,1056,30 March 2003,2003,exact date,Violence against civilians,Attack,PDP: Peoples Democratic Party,,political militias,Civilians (Nigeria),ANPP: All Nigeria Peoples Party,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Degema,,Bakana,4.7372999,6.9660001,high,All Africa,Regional,3 ANPP supporters in an attack by gunmen of the PDP.,0,1552577651,NGA,Violence against civilians,Attack
4990381,566,NIG1055,1055,29 March 2003,2003,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),PDP: Peoples Democratic Party,civilians,political militia vs civilians,Western Africa,Nigeria,Ogun,Abeokuta South,,Abeokuta,7.1500001,3.3499999,high,All Africa,Regional,The PDP Senate candidate from Ogun State,0,1552577651,NGA,Violence against civilians,Attack
4990382,566,NIG1050,1050,29 March 2003,2003,exact date,Riots,Violent demonstration,Rioters (Nigeria),ANPP: All Nigeria Peoples Party,rioters,,,0,sole rioter action,Western Africa,Nigeria,Rivers,Degema,,Bakana,4.7372999,6.9660001,high,Agence France Presse,International,At least 20 are feared dead after fighting broke out at ANPP political rally in the town of Bakana,20,1552577651,NGA,Riots,Violent demonstration
4990383,566,NIG1051,1051,29 March 2003,2003,exact date,Battles,Armed clash,Biafra Communal Militia (Nigeria),,identity militias,Police Forces of Nigeria (1999-2015),,state forces,military vs communal militia,Western Africa,Nigeria,Imo,Owerri-Municipal,,Owerri,5.4833002,7.0303998,low,Associated Press Newswires,International,Police clash with Biafra separatists,0,1552577651,NGA,Battles,Armed clash
4990389,566,NIG1052,1052,29 March 2003,2003,exact date,Battles,Armed clash,PDP: Peoples Democratic Party,,political militias,ANPP: All Nigeria Peoples Party,,political militias,political militia vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Reuters News,International,One woman was killed in Saturdays rally involving supporters of Obasanjos Peoples Democratic Party (PDP) and the main opposition ANPP party near the oil city of Port Harcourt in the Niger Delta.,1,1552577651,NGA,Battles,Armed clash
4990384,566,NIG1053,1053,29 March 2003,2003,exact date,Battles,Armed clash,MASSOB: Movement for the Actualization of a Sovereign State of Biafra,,rebel groups,Police Forces of Nigeria (1999-2015),,state forces,military vs rebels,Western Africa,Nigeria,Imo,Owerri-Municipal,,Owerri,5.4833002,7.0303998,low,All Africa,Regional,The Police and members of MASSOB clashed in Imo State,0,1552577651,NGA,Battles,Armed clash
4990399,566,NIG1054,1054,29 March 2003,2003,within week,Riots,Mob violence,Rioters (Nigeria),PDP: Peoples Democratic Party,rioters,Rioters (Nigeria),ANPP: All Nigeria Peoples Party,rioters,rioters vs rioters,Western Africa,Nigeria,Sokoto,Sokoto North,,Sokoto,13.048,5.2143002,high,All Africa,Regional,Police Arrest 31 Persons in PDP,0,1552577651,NGA,Riots,Mob violence
